threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.37,0.006484277846864452,0.9605263157894737,0.012881595200282337,0.0315689327106037,0.7531994704324801,0.979179634877131,0.7703100188553035,34135,11185,3,73,11185.0,3.0,73.0,34135.0,11260.0
0.38,0.007398398702746529,0.9605263157894737,0.014683697073317912,0.03588634352571035,0.7838923212709621,0.979179634877131,0.7703100188553035,35526,9794,3,73,9794.0,3.0,73.0,35526.0,9869.0
0.39,0.008430534703776417,0.9605263157894737,0.01671436748712078,0.04072297221912306,0.8105472197705207,0.979179634877131,0.7703100188553035,36734,8586,3,73,8586.0,3.0,73.0,36734.0,8661.0
0.4,0.009325216940810776,0.9473684210526315,0.01846864178530204,0.044859813084112146,0.8312224183583407,0.979179634877131,0.7703100188553035,37671,7649,4,72,7649.0,4.0,72.0,37671.0,7749.0
0.41,0.010477299185098952,0.9473684210526315,0.02072538860103627,0.05016722408026756,0.8499558693733451,0.979179634877131,0.7703100188553035,38520,6800,4,72,6800.0,4.0,72.0,38520.0,6900.0
0.42,0.011711125569290826,0.9473684210526315,0.02313624678663239,0.05579665220086795,0.8659311562224183,0.979179634877131,0.7703100188553035,39244,6076,4,72,6076.0,4.0,72.0,39244.0,6176.0
0.43,0.013174748398902104,0.9473684210526315,0.02598808879263671,0.062402496099843996,0.8810017652250662,0.979179634877131,0.7703100188553035,39927,5393,4,72,5393.0,4.0,72.0,39927.0,5493.0
0.44,0.01496881496881497,0.9473684210526315,0.029471960704052395,0.07039499413375049,0.8954545454545455,0.979179634877131,0.7703100188553035,40582,4738,4,72,4738.0,4.0,72.0,40582.0,4838.0
0.45,0.016881594372801876,0.9473684210526315,0.0331720801658604,0.07879185817465528,0.9074801412180052,0.979179634877131,0.7703100188553035,41127,4193,4,72,4193.0,4.0,72.0,41127.0,4293.0
0.46,0.01920512136569752,0.9473684210526315,0.03764705882352941,0.08882309400444116,0.9188658428949691,0.979179634877131,0.7703100188553035,41643,3677,4,72,3677.0,4.0,72.0,41643.0,3777.0
0.47,0.021667168221486607,0.9473684210526315,0.04236540158870256,0.09925558312655088,0.9282656663724624,0.979179634877131,0.7703100188553035,42069,3251,4,72,3251.0,4.0,72.0,42069.0,3351.0
0.48,0.02449812861517523,0.9473684210526315,0.04776119402985075,0.11100832562442182,0.936738746690203,0.979179634877131,0.7703100188553035,42453,2867,4,72,2867.0,4.0,72.0,42453.0,2967.0
0.49,0.026455026455026454,0.9210526315789473,0.05143277002204261,0.11864406779661017,0.9431597528684907,0.979179634877131,0.7703100188553035,42744,2576,6,70,2576.0,6.0,70.0,42744.0,2726.0
0.5,0.029723991507430998,0.9210526315789473,0.057589469354175235,0.1316284317412561,0.9495807590467784,0.979179634877131,0.7703100188553035,43035,2285,6,70,2285.0,6.0,70.0,43035.0,2435.0
0.51,0.033444816053511704,0.9210526315789473,0.06454587367450439,0.14601585314977056,0.9553618711385702,0.979179634877131,0.7703100188553035,43297,2023,6,70,2023.0,6.0,70.0,43297.0,2173.0
0.52,0.03641160949868074,0.9078947368421053,0.0700152207001522,0.15688949522510232,0.9597087378640776,0.979179634877131,0.7703100188553035,43494,1826,7,69,1826.0,7.0,69.0,43494.0,2001.0
0.53,0.04107142857142857,0.9078947368421053,0.0785876993166287,0.17389112903225806,0.9644527802294792,0.979179634877131,0.7703100188553035,43709,1611,7,69,1611.0,7.0,69.0,43709.0,1786.0
0.54,0.04471808165910564,0.9078947368421053,0.0852378011117974,0.18678938819707633,0.9674757281553398,0.979179634877131,0.7703100188553035,43846,1474,7,69,1474.0,7.0,69.0,43846.0,1649.0
0.55,0.048625792811839326,0.9078947368421053,0.09230769230769231,0.20023215322112595,0.9702118270079435,0.979179634877131,0.7703100188553035,43970,1350,7,69,1350.0,7.0,69.0,43970.0,1525.0
0.56,0.05227272727272727,0.9078947368421053,0.0988538681948424,0.2124384236453202,0.972396293027361,0.979179634877131,0.7703100188553035,44069,1251,7,69,1251.0,7.0,69.0,44069.0,1426.0
0.57,0.054838709677419356,0.8947368421052632,0.1033434650455927,0.22020725388601037,0.9741394527802295,0.979179634877131,0.7703100188553035,44148,1172,8,68,1172.0,8.0,68.0,44148.0,1372.0
0.58,0.058169375534645,0.8947368421052632,0.10923694779116466,0.2308214528173795,0.9757060900264783,0.979179634877131,0.7703100188553035,44219,1101,8,68,1101.0,8.0,68.0,44219.0,1301.0
0.59,0.06142728093947606,0.8947368421052632,0.11496196111580727,0.24096385542168675,0.9770741394527802,0.979179634877131,0.7703100188553035,44281,1039,8,68,1039.0,8.0,68.0,44281.0,1239.0
0.6,0.06415094339622641,0.8947368421052632,0.11971830985915492,0.24926686217008798,0.9781112091791704,0.979179634877131,0.7703100188553035,44328,992,8,68,992.0,8.0,68.0,44328.0,1192.0
0.61,0.06719367588932806,0.8947368421052632,0.125,0.25835866261398177,0.9791703442188879,0.979179634877131,0.7703100188553035,44376,944,8,68,944.0,8.0,68.0,44376.0,1144.0
0.62,0.07053941908713693,0.8947368421052632,0.13076923076923078,0.26813880126182965,0.9802294792586055,0.979179634877131,0.7703100188553035,44424,896,8,68,896.0,8.0,68.0,44424.0,1096.0
0.63,0.07589285714285714,0.8947368421052632,0.13991769547325103,0.2833333333333333,0.9817299205648721,0.979179634877131,0.7703100188553035,44492,828,8,68,828.0,8.0,68.0,44492.0,1028.0
