threshold,precision,recall,f1,f2,specificity,roc_auc,pr_auc,tn,fp,fn,tp,false_positive_count,false_negative_count,true_positive_count,true_negative_count,total_cost
0.47,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.48,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.49,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.5,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.51,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,1,12,1.0,1.0,12.0,7986.0,26.0
0.52,0.9166666666666666,0.8461538461538461,0.88,0.859375,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,2,11,1.0,2.0,11.0,7986.0,51.0
0.53,0.9166666666666666,0.8461538461538461,0.88,0.859375,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,2,11,1.0,2.0,11.0,7986.0,51.0
0.54,0.9166666666666666,0.8461538461538461,0.88,0.859375,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,2,11,1.0,2.0,11.0,7986.0,51.0
0.55,0.9166666666666666,0.8461538461538461,0.88,0.859375,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,2,11,1.0,2.0,11.0,7986.0,51.0
0.56,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.57,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.58,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.59,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.6,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.61,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.62,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
0.63,0.9090909090909091,0.7692307692307693,0.8333333333333334,0.7936507936507936,0.9998747965443846,0.9991717309859289,0.8051995013533476,7986,1,3,10,1.0,3.0,10.0,7986.0,76.0
